FHRSID,BusinessName,BusinessType,FullAddress,PostCode,Hygiene,Structural,ConfidenceInManagement
1426972,Knoops,Restaurant/Cafe/Canteen,"21 Turl Street, Oxford, Oxfordshire",OX1 3DH,5,0,0
1790853,Koko Cafe,Restaurant/Cafe/Canteen,"34 St Ebbe's Street, Oxford, Oxfordshire",OX1 1PU,0,0,5
1292341,Kokoro,Restaurant/Cafe/Canteen,"114 - 116 St Aldate's, Oxford, Oxfordshire",OX1 1EA,0,0,0
1519430,Kopitiam,Restaurant/Cafe/Canteen,"Unit 19, Suffolk House, 263-265 Banbury Road",OX2 7HN,5,5,5
269101,La Croissanterie Cafe,Restaurant/Cafe/Canteen,"3 Old High Street, Oxford, Oxfordshire",OX3 9HP,0,5,5
268770,La Cucina,Restaurant/Cafe/Canteen,"Eleanor House, 39-40 St Clement's Street, Oxford",OX4 1AG,0,0,0
268528,Le Kesh,Restaurant/Cafe/Canteen,"180 Cowley Road, Oxford, Oxfordshire",OX4 1UE,0,0,0
268698,League Of Friends Cafe Level 2,Restaurant/Cafe/Canteen,"League Of Friends Cafe, John Radcliffe Hospital, Headley Way",OX3 9DU,0,0,0
269486,League Of Friends Shop,Restaurant/Cafe/Canteen,"Nuffield Orthopaedic Centre, Windmill Road, Oxford",OX3 7DD,0,0,5
268701,League Of Friends Tea Bar Women's Centre,Restaurant/Cafe/Canteen,"League Of Friends Tea Bar Womens Centre, John Radcliffe Hospital, Headley Way",OX3 9DU,0,0,5
1724539,Leon Oxford,Restaurant/Cafe/Canteen,"44 - 46 Cornmarket Street, Oxford, Oxfordshire",OX1 3HA,N/A,N/A,N/A
1700505,Leonardo Royal Hotel Oxford,Restaurant/Cafe/Canteen,"Jurys Inn, Godstow Road, Oxford",OX2 8AL,0,5,5
1519415,Leonardos,Restaurant/Cafe/Canteen,"2 King Edward Street, Oxford, Oxfordshire",OX1 4HS,N/A,N/A,N/A
268898,LG1 West Wing League Of Friends,Restaurant/Cafe/Canteen,"John Radcliffe Hospital, Headley Way, Oxford",OX3 9DU,0,0,0
268928,Linton Lodge Hotel,Restaurant/Cafe/Canteen,"11-13 Linton Road, Oxford",OX2 6UJ,5,0,5
1594083,Little Four Seasons,Restaurant/Cafe/Canteen,"65 London Road, Headington, Oxford",OX3 7RD,5,5,0
1796657,Love Coffee,Restaurant/Cafe/Canteen,"291 Iffley Road, Oxford, Oxfordshire",OX4 4AQ,N/A,N/A,N/A
1522414,Love Coffee Co,Restaurant/Cafe/Canteen,"130 High Street, Oxford, Oxfordshire",OX1 4DH,10,5,5
1672513,Love Coffee Co,Restaurant/Cafe/Canteen,"174 Cowley Road, Oxford, Oxfordshire",OX4 1UE,0,0,5
1426980,Lulas Ethiopian And Eritrean Cuisine,Restaurant/Cafe/Canteen,"20-21 Park End Street, Oxford, Oxfordshire",OX1 1HU,0,5,5
268904,Magdalen Cafe,Restaurant/Cafe/Canteen,"The Magdalen Centre, 1 Robert Robinson Avenue, Oxford",OX4 4GA,0,0,0
1524692,Majliss Indian Restaurant,Restaurant/Cafe/Canteen,"110 Cowley Road, Oxford, Oxfordshire",OX4 1JE,0,5,5
268670,Malmaison Oxford,Restaurant/Cafe/Canteen,"3 Oxford Castle, New Road, Oxford",OX1 1AY,0,0,0
269245,Mamma Mia Jericho,Restaurant/Cafe/Canteen,"102 Walton Street, Oxford, Oxfordshire",OX2 6EB,0,0,0
1706770,Mamma Mia Summertown,Restaurant/Cafe/Canteen,"9 South Parade, Oxford, Oxfordshire",OX2 7JL,0,0,5
268514,Mario's,Restaurant/Cafe/Canteen,"103 Cowley Road, Oxford, Oxfordshire",OX4 1HU,0,0,5
269215,Marks & Spencer Cafe,Restaurant/Cafe/Canteen,"13-18 Queen Street, Oxford, Oxfordshire",OX1 1AB,0,0,0
836589,Marks & Spencer Cafe,Restaurant/Cafe/Canteen,"Marks And Spencer Cafe, John Radcliffe Hospital, Headley Way",OX3 9DU,0,0,0
1260034,Marley's Cafe,Restaurant/Cafe/Canteen,"Roger House, Osney Mead, Oxford",OX2 0ES,5,5,5
1794035,Massaya Oxford,Restaurant/Cafe/Canteen,"136A Cowley Road, Oxford, Oxfordshire",OX4 1JJ,N/A,N/A,N/A
1611520,Maya's Cafe,Restaurant/Cafe/Canteen,"121B The Westgate, Queen Street, Oxford",OX1 1PB,5,10,5
268966,McDonalds,Restaurant/Cafe/Canteen,"298 London Road, Headington, Oxford",OX3 8DJ,0,0,0
268487,McDonalds,Restaurant/Cafe/Canteen,"57 Cornmarket Street, Oxford, Oxfordshire",OX1 3HB,N/A,N/A,N/A
1581670,Meal Plus,Restaurant/Cafe/Canteen,"31 - 32 St Clement's Street, Oxford, Oxfordshire",OX4 1AB,0,0,0
904892,Medley Manor Farm Cafe,Restaurant/Cafe/Canteen,"Medley Manor Farm, Binsey Lane, Oxford",OX2 0NJ,0,0,0
761527,Millefeuille,Restaurant/Cafe/Canteen,"86 Cowley Road, Oxford, Oxfordshire",OX4 1JB,5,5,0
1635457,Mint Kitchen And Lounge,Restaurant/Cafe/Canteen,"Temple Lounge, 21 Temple Street, Oxford",OX4 1JS,0,0,0
269384,Mission Burrito,Restaurant/Cafe/Canteen,"8 St Michael's Street, Oxford, Oxfordshire",OX1 2DU,0,5,0
1796653,Mission Burrito,Restaurant/Cafe/Canteen,"8 St Michael's Street, Oxford, Oxfordshire",OX1 2DU,N/A,N/A,N/A
1208427,Modern Art Oxford Cafe,Restaurant/Cafe/Canteen,"Modern Art Oxford, 30 Pembroke Street, Oxford",OX1 1BP,N/A,N/A,N/A
406128,Moshi,Restaurant/Cafe/Canteen,"23 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HU,0,0,10
949740,Mostro Coffee,Restaurant/Cafe/Canteen,"101A Cowley Road, Oxford, Oxfordshire",OX4 1HU,5,5,5
1698842,Mowgli Street Food,Restaurant/Cafe/Canteen,"Cinnamon Kitchen, 309 The Westgate, Queen Street",OX1 1PG,0,0,0
1642986,Nai's Eatery,Restaurant/Cafe/Canteen,"104 Islip Road, Oxford, Oxfordshire",OX2 7SW,0,0,0
269026,Nando's,Restaurant/Cafe/Canteen,"77 George Street, Oxford, Oxfordshire",OX1 2BQ,0,0,0
268508,Nando's,Restaurant/Cafe/Canteen,"80 Cowley Road, Oxford, Oxfordshire",OX4 1JB,0,0,0
1015456,Nando's,Restaurant/Cafe/Canteen,"Nandos, 315 The Westgate, Queen Street",OX1 1PG,0,0,5
1019662,Neds Noodle Bar,Restaurant/Cafe/Canteen,"Neds Noodles, 129 The Westgate, Queen Street",OX1 1PB,0,0,0
1567229,Nefistanbul Restaurant,Restaurant/Cafe/Canteen,"Raja House, 212 - 214 Cowley Road, Oxford",OX4 1UQ,0,0,0
731309,New Dancing Dragon,Restaurant/Cafe/Canteen,"283 Banbury Road, Oxford, Oxfordshire",OX2 7JF,0,0,0
1635449,New Ground Coffee,Restaurant/Cafe/Canteen,"6 St Michael's Mansions, Ship Street, Oxford",OX1 3DE,0,0,0
268631,New Theatre,Restaurant/Cafe/Canteen,"The New Theatre, 18 - 20 George Street, Oxford",OX1 2AG,5,5,5
999835,No.1 Ship Street,Restaurant/Cafe/Canteen,"1 Ship Street, Oxford, Oxfordshire",OX1 3DA,0,5,0
268564,North Oxford Association,Restaurant/Cafe/Canteen,"Diamond Place, Oxford, Oxfordshire",OX2 7DP,0,0,5
1527031,Northway Together CIC Community Café,Restaurant/Cafe/Canteen,"North Way Community Centre, 45 Dora Carr Close, Oxford",OX3 9RF,N/A,N/A,N/A
988125,Nuffield Health,Restaurant/Cafe/Canteen,"Virgin Active Heath Club, 269C Woodstock Road, Oxford",OX2 7NZ,5,0,0
1296981,O Portugues Cafe,Restaurant/Cafe/Canteen,"5 The Roundway, Oxford, Oxfordshire",OX3 8DH,0,0,5
1753808,Old Delhi/Mughal Biryani,Restaurant/Cafe/Canteen,"6 Park End Street, Oxford, Oxfordshire",OX1 1HH,0,0,0
268351,Old Parsonage Hotel,Restaurant/Cafe/Canteen,"1 Banbury Road, Oxford, Oxfordshire",OX2 6NN,0,0,0
1081504,Ole And Steen,Restaurant/Cafe/Canteen,"133 The Westgate, Queen Street, Oxford",OX1 1PB,0,0,0
1519420,Olive Catering Services,Restaurant/Cafe/Canteen,"Hinshelwood Building, Edmund Halley Road, Oxford",OX4 4GB,0,0,0
1285794,Olivia's Greek Food,Restaurant/Cafe/Canteen,"27 Upper Barr, Oxford, Oxfordshire",OX4 3UX,0,0,5
701769,Opera Cafe,Restaurant/Cafe/Canteen,"31 Walton Street, Oxford, Oxfordshire",OX2 6AA,0,0,0
1718994,OTCA,Restaurant/Cafe/Canteen,"7B Littlehay Road, Oxford, Oxfordshire",OX4 3EG,N/A,N/A,N/A
268619,Oxford Brunch Bar,Restaurant/Cafe/Canteen,"19 George Street, Oxford, Oxfordshire",OX1 2AU,N/A,N/A,N/A
268999,Oxford City And County Bowls Club,Restaurant/Cafe/Canteen,"Marston Ferry Road, Oxford, Oxfordshire",OX2 7EE,0,0,0
1718996,Oxford Community Action Cafe,Restaurant/Cafe/Canteen,"141 - 145 Cowley Road, Oxford, Oxfordshire",OX4 1HU,0,0,0
1775578,Oxford Golf Club,Restaurant/Cafe/Canteen,"Southfield Golf Course, Hill Top Road, Oxford",OX4 1PF,0,0,5
1761254,Oxford International College,Restaurant/Cafe/Canteen,"58A St Clement's Street, Oxford, Oxfordshire",OX4 1AH,0,5,0
268405,Oxford Playhouse,Restaurant/Cafe/Canteen,"11-12 Beaumont Street, Oxford, Oxfordshire",OX1 2LW,0,0,0
1706772,OXSite Catering LTD,Restaurant/Cafe/Canteen,"Plots 23-26, Oxford Science Park, Grenoble Road",OX4 4GB,0,0,0
1800545,OxTwo,Restaurant/Cafe/Canteen,"8 Prama House, 267 Banbury Road, Oxford",OX2 7HT,N/A,N/A,N/A
268779,Oxy Oriental,Restaurant/Cafe/Canteen,"Unit 6, Ozone Leisure Park, Grenoble Road",OX4 4XP,5,5,5
982226,Pan Pan,Restaurant/Cafe/Canteen,"43 St Clement's Street, Oxford, Oxfordshire",OX4 1AG,0,5,5
1581672,Panini Grill Cafe,Restaurant/Cafe/Canteen,"239 Cowley Road, Oxford, Oxfordshire",OX4 1XG,0,0,0
1702950,Pannekoek Cafe,Restaurant/Cafe/Canteen,"200 - 202 Banbury Road, Oxford, Oxfordshire",OX2 7BY,5,5,5
611201,Partyman World,Restaurant/Cafe/Canteen,"Partyman World Of Play, Unit 3A, Ozone Leisure Park",OX4 4XP,0,0,0
1567246,Paul,Restaurant/Cafe/Canteen,"138 High Street, Oxford, Oxfordshire",OX1 4DN,0,5,0
949730,Peloton Espresso,Restaurant/Cafe/Canteen,"76 Cowley Road, Oxford, Oxfordshire",OX4 1JB,5,15,5
1317343,Philly's Burger,Restaurant/Cafe/Canteen,"71 St Clement's Street, Oxford, Oxfordshire",OX4 1AH,0,0,0
1011211,Pho,Restaurant/Cafe/Canteen,"305 The Westgate, Queen Street, Oxford",OX1 1PG,0,5,0
1764804,Pierre Victoire,Restaurant/Cafe/Canteen,"9 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HP,0,0,0
1683632,Pizza Express,Restaurant/Cafe/Canteen,"232 - 236 Banbury Road, Oxford, Oxfordshire",OX2 7BY,0,0,0
268661,Pizza Express,Restaurant/Cafe/Canteen,"7 Golden Cross, Oxford, Oxfordshire",OX1 3EU,5,5,5
1524694,Pizza Hero,Restaurant/Cafe/Canteen,"102 Cowley Road, Oxford, Oxfordshire",OX4 1JE,5,0,0
268785,Pizza Roma,Restaurant/Cafe/Canteen,"248 Cowley Road, Oxford, Oxfordshire",OX4 1UH,10,15,20
1726788,Polish Kitchen Oxford,Restaurant/Cafe/Canteen,"96 Rose Hill, Oxford, Oxfordshire",OX4 4HX,0,0,0
1499300,Pompette,Restaurant/Cafe/Canteen,"Portabello, 7 South Parade, Oxford",OX2 7JL,0,0,0
1548704,Popeyes Louisiana Kitchen,Restaurant/Cafe/Canteen,"36 - 37 Queen Street, Oxford, Oxfordshire",OX1 1ER,0,0,0
268962,Posh Fish,Restaurant/Cafe/Canteen,"150 London Road, Headington, Oxford",OX3 9ED,0,0,5
1496104,Pret A Manager,Restaurant/Cafe/Canteen,"2 Cornmarket Street, Oxford, Oxfordshire",OX1 3EX,0,5,0
1538733,Pret A Manger,Restaurant/Cafe/Canteen,"240 Banbury Road, Oxford, Oxfordshire",OX2 7BY,0,5,0
1496103,Pret A Manger,Restaurant/Cafe/Canteen,"26-27 Cornmarket Street, Oxford, Oxfordshire",OX1 3EY,5,10,10
1538734,Pret A Manger,Restaurant/Cafe/Canteen,"WH Smith, Oxford Railway Station, Park End Street",OX1 1HS,5,0,5
1538735,Pret A Manger (West Wing),Restaurant/Cafe/Canteen,"John Radcliffe Hospital, Headley Way, Oxford",OX3 9DU,0,0,0
1759661,Primavista Oxford,Restaurant/Cafe/Canteen,"The Mad Hatter, 43 Iffley Road, Oxford",OX4 1EA,0,0,0
1710088,Qin Noodle Ltd,Restaurant/Cafe/Canteen,"23 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HU,10,5,20
1635447,Quarry Cafe/KIDACTIVE,Restaurant/Cafe/Canteen,"Pavilion, Recreation Ground, Margaret Road",OX3 8AY,5,0,5
268720,Queen's Lane Coffee House,Restaurant/Cafe/Canteen,"40 High Street, Oxford, Oxfordshire",OX1 4AP,5,5,5
268724,Quod Brasserie And Bar And Old Bank Hotel,Restaurant/Cafe/Canteen,"Old Bank Hotel, 92 - 94 High Street, Oxford",OX1 4BJ,0,0,0
701763,Rachel's,Restaurant/Cafe/Canteen,"55 St Clement's Street, Oxford, Oxfordshire",OX4 1AG,5,0,5
1800544,Ramen Korner,Restaurant/Cafe/Canteen,"59 - 60 High Street, Oxford, Oxfordshire",OX1 4AS,N/A,N/A,N/A
1332209,Ramen Kulture,Restaurant/Cafe/Canteen,"52 St Giles', Oxford, Oxfordshire",OX1 3LU,0,0,5
1672514,Real Kungfu Noodle,Restaurant/Cafe/Canteen,"183 Cowley Road, Oxford, Oxfordshire",OX4 1UT,N/A,N/A,N/A
1548707,Red Star Chinese Restaurant,Restaurant/Cafe/Canteen,"187 Cowley Road, Oxford, Oxfordshire",OX4 1UT,5,5,10
479031,Refresh - Oxfordshire User Team,Restaurant/Cafe/Canteen,"131 Cowley Road, Oxford, Oxfordshire",OX4 1HU,0,0,0
269133,Researcher's Cafe,Restaurant/Cafe/Canteen,"The Cafe, Oxfordshire Records Office St Luke's Church, Temple Road",OX4 2HT,0,0,5
269358,Restaurant Moya,Restaurant/Cafe/Canteen,"97 St Clement's Street, Oxford, Oxfordshire",OX4 1AR,0,0,0
542354,Restore Littlemore Shop And Cafe,Restaurant/Cafe/Canteen,"Littlemore Mental Health Centre, Sandford Road, Littlemore",OX4 4XN,0,0,0
1042841,Rick's Diner,Restaurant/Cafe/Canteen,"90 Cowley Road, Oxford, Oxfordshire",OX4 1JB,0,0,5
1242416,Rio's Piri Piri,Restaurant/Cafe/Canteen,"Ground Floor Cafe, 81 London Road, Headington",OX3 9AA,5,0,0
1611519,Rosa's Thai Oxford,Restaurant/Cafe/Canteen,"25 - 27 George Street, Oxford, Oxfordshire",OX1 2AU,0,5,0
1408982,Rose Hill Community Cafe,Restaurant/Cafe/Canteen,"Rose Hill Community Centre, Carole's Way, Oxford",OX4 4HF,0,0,10
268922,Sadler Bar & Brasserie \& Deli Cafe,Restaurant/Cafe/Canteen,"Sadler Building, Heatley Road, Oxford",OX4 4GE,0,0,0
1623887,Salsas Del Sol,Restaurant/Cafe/Canteen,"123 High Street, Oxford, Oxfordshire",OX1 4DF,5,5,5
1551676,Sartorelli's,Restaurant/Cafe/Canteen,"24 - 25 Covered Market, Market Street, Oxford",OX1 3DU,0,5,5
649031,Sasi's Thai,Restaurant/Cafe/Canteen,"32 Covered Market, Market Street, Oxford",OX1 3DX,0,5,5
1672515,Shake Shack,Restaurant/Cafe/Canteen,"33 - 34 Cornmarket Street, Oxford, Oxfordshire",OX1 3EZ,0,0,0
268730,Shezan Mughal Indian Restaurant,Restaurant/Cafe/Canteen,"135 High Street, Oxford, Oxfordshire",OX1 4DN,0,5,5
1268496,Shin Japanese Kitchen & Bar,Restaurant/Cafe/Canteen,"92 Gloucester Green, Oxford, Oxfordshire",OX1 2BU,5,5,5
1426985,Shiraz Restaurant,Restaurant/Cafe/Canteen,"47 - 49 Cowley Road, Oxford, Oxfordshire",OX4 1HP,10,10,10
1019682,Shoryu,Restaurant/Cafe/Canteen,"Shoryu Ramen, 134 The Westgate, Queen Street",OX1 1PB,0,5,0
1292329,Sichuan Grand,Restaurant/Cafe/Canteen,"The Old School, Gloucester Green, Oxford",OX1 2BU,10,10,10
867886,Silvie,Restaurant/Cafe/Canteen,"281 Iffley Road, Oxford, Oxfordshire",OX4 4AQ,0,0,0
1548703,Sir Sun's Wok,Restaurant/Cafe/Canteen,"278 Cowley Road, Oxford, Oxfordshire",OX4 1UR,0,0,5
1710084,Six By Nico,Restaurant/Cafe/Canteen,"Cinnamon Kitchen, 309 The Westgate, Queen Street",OX1 1PG,0,5,0
1738501,SIZZLED,Restaurant/Cafe/Canteen,"37 Cornmarket Street, Oxford, Oxfordshire",OX1 3HA,5,10,5
1735594,Slice \& Dice,Restaurant/Cafe/Canteen,"Salt N Sauce, 126 The Westgate, Queen Street",OX1 1PB,N/A,N/A,N/A
1772506,Snowflake Gelato,Restaurant/Cafe/Canteen,"235 The Westgate, Queen Street, Oxford",OX1 1PE,5,0,5
929914,Society Cafe,Restaurant/Cafe/Canteen,"Ground Floor And Basement, Union House, 12 - 16 St Michael's Street",OX1 2DU,0,5,0
1782646,Solo Syrian Kitchen Ltd,Restaurant/Cafe/Canteen,"49 St Clement's Street, Oxford, Oxfordshire",OX4 1AG,0,0,0
999836,Southfield Resturant,Restaurant/Cafe/Canteen,"Oxford Golf Club, Hill Top Road, Oxford",OX4 1PF,5,5,5
268684,Spice Lounge,Restaurant/Cafe/Canteen,"193 Banbury Road, Oxford, Oxfordshire",OX2 7AR,0,0,0
929932,Spiced Roots,Restaurant/Cafe/Canteen,"64 Cowley Road, Oxford, Oxfordshire",OX4 1JB,5,5,5
1581671,Spires Bar \& Co,Restaurant/Cafe/Canteen,"282 Cowley Road, Oxford, Oxfordshire",OX4 1UR,0,0,5
1664077,Spring Tea,Restaurant/Cafe/Canteen,"62 Cowley Road, Oxford, Oxfordshire",OX4 1JB,0,0,0
848717,St Andrew's Parochial Church Council,Restaurant/Cafe/Canteen,"St Andrews Church, Linton Road, Oxford",OX2 6UG,5,5,5
1664083,St Hilda's College,Restaurant/Cafe/Canteen,"University Running Ground, Iffley Road, Oxford",OX4 1EQ,0,0,0
1468996,"St Nicholas Church, Marston",Restaurant/Cafe/Canteen,"St Nicholas Church, Elsfield Road, Oxford",OX3 0PR,0,0,0
268766,Stagecoach Staff Canteen,Restaurant/Cafe/Canteen,"Horspath Road, Oxford, Oxfordshire",OX4 2RY,0,0,5
1642992,Starbucks,Restaurant/Cafe/Canteen,"102 The Westgate, Queen Street, Oxford",OX1 1PB,0,0,0
836580,Starbucks,Restaurant/Cafe/Canteen,"71 London Road, Headington, Oxford",OX3 9AA,0,0,0
1426964,Starbucks,Restaurant/Cafe/Canteen,"Golden Cross Court, 4 Cornmarket Street, Oxford",OX1 3EX,0,0,0
269256,Starbucks,Restaurant/Cafe/Canteen,"Welcome Break Peartree Roundabout, Woodstock Road, Oxford",OX2 8JZ,0,0,0
1011210,Sticks 'N' Sushi,Restaurant/Cafe/Canteen,"Sticks N Sushi, 311 The Westgate, Queen Street",OX1 1PG,0,0,0
1519432,Subway,Restaurant/Cafe/Canteen,"175 - 177 Cowley Road, Oxford, Oxfordshire",OX4 1UT,0,0,0
1611509,Subway,Restaurant/Cafe/Canteen,"4 George Street, Oxford, Oxfordshire",OX1 2AF,0,0,0
269053,Subway,Restaurant/Cafe/Canteen,"63 London Road, Headington, Oxford",OX3 7RD,0,0,0
1527030,Subway,Restaurant/Cafe/Canteen,"John Radcliffe Hospital, Headley Way, Oxford",OX3 9DU,N/A,N/A,N/A
811615,Sundaes Gelato,Restaurant/Cafe/Canteen,"Crown House, 193 Cowley Road, Oxford",OX4 1UT,0,0,5
1454503,Sushi Corner,Restaurant/Cafe/Canteen,"94 Cowley Road, Oxford, Oxfordshire",OX4 1JE,5,0,10
1181204,Swoon Gelato,Restaurant/Cafe/Canteen,"21 High Street, Oxford, Oxfordshire",OX1 4AH,0,5,0
1688276,Tashkitchen,Restaurant/Cafe/Canteen,"32 Cowley Road, Littlemore, Oxford",OX4 4LD,10,10,10
1300124,Taste Tibet,Restaurant/Cafe/Canteen,"109 Magdalen Road, Oxford, Oxfordshire",OX4 1RQ,0,0,0
1700499,Tasty Kitchen,Restaurant/Cafe/Canteen,"22 George Street, Oxford, Oxfordshire",OX1 2AE,0,5,5
269260,Taylors,Restaurant/Cafe/Canteen,"1 Woodstock Road, Oxford, Oxfordshire",OX2 6HA,0,0,0
1514317,Temptations Dessert Lounge,Restaurant/Cafe/Canteen,"231 Banbury Road, Oxford, Oxfordshire",OX2 7HN,0,0,0
836583,Thaikhun,Restaurant/Cafe/Canteen,"Unit A, Threeways House, George Street",OX1 2BJ,5,15,10
1015469,The Alchemist,Restaurant/Cafe/Canteen,"306 The Westgate, Queen Street, Oxford",OX1 1PG,0,0,0
268429,The Art Cafe,Restaurant/Cafe/Canteen,"14 Bonn Square, Oxford, Oxfordshire",OX1 1LW,0,0,0
268612,The Art Room,Restaurant/Cafe/Canteen,"Unipart House, Garsington Road, Oxford",OX4 2PG,0,0,0
1015455,The Breakfast Club,Restaurant/Cafe/Canteen,"Breakfast Club, 303 The Westgate, Queen Street",OX1 1PG,0,0,0
1292338,The Egg Cafe And Sandwich Shop,Restaurant/Cafe/Canteen,"5 Courtland Road, Oxford, Oxfordshire",OX4 4HZ,0,0,5
268780,The Folly,Restaurant/Cafe/Canteen,"Ground And Lower Ground Floor Restaurant, 1 Folly Bridge, Oxford",OX1 4LB,0,0,0
268991,The Garden Cafe,Restaurant/Cafe/Canteen,"Restore Learning Centre, Manzil Way, Oxford",OX4 1YH,0,0,5
268723,The Grand Cafe,Restaurant/Cafe/Canteen,"84 High Street, Oxford, Oxfordshire",OX1 4BG,0,5,5
1378237,The Independent Cafe,Restaurant/Cafe/Canteen,"85-87 St Aldate's, Oxford, Oxfordshire",OX1 1RA,0,5,5
268610,The Longwall Beefeater,Restaurant/Cafe/Canteen,"Longwall Beefeater, Garsington Road, Oxford",OX4 2JT,0,5,5
268819,The Magdalen Arms,Restaurant/Cafe/Canteen,"243 Iffley Road, Oxford, Oxfordshire",OX4 1SJ,0,0,0
1635455,The Magic Cafe,Restaurant/Cafe/Canteen,"110 Magdalen Road, Oxford, Oxfordshire",OX4 1RQ,0,5,5
1772497,The Meet Point Coffee At The Cluster,Restaurant/Cafe/Canteen,"3 - 5 Middle Way, Oxford, Oxfordshire",OX2 7LH,0,0,0
1672523,The Mill Cafe,Restaurant/Cafe/Canteen,"The Community Centre, 2 Baynhams Drive, Oxford",OX2 8FF,0,0,0
1029642,The Missing Bean At St Cross,Restaurant/Cafe/Canteen,"St Cross Building, Manor Road, Oxford",OX1 3UR,0,0,10
269188,The Missing Bean Ltd,Restaurant/Cafe/Canteen,"14 Turl Street, Oxford, Oxfordshire",OX1 3DQ,5,5,5
269359,The Old Black Horse,Restaurant/Cafe/Canteen,"102 St Clement's Street, Oxford, Oxfordshire",OX4 1AR,0,0,5
1629493,The Olive Branch Cafe And Restaurant,Restaurant/Cafe/Canteen,"Cafe, Royal Oxford Hotel, Park End Street",OX1 1HR,5,5,5
1695103,The Oxford Blue - Greenbox,Restaurant/Cafe/Canteen,"Oxford Blue Public House, 32 Marston Street, Oxford",OX4 1JU,0,0,0
1514319,The Oxford Trust,Restaurant/Cafe/Canteen,"Stansfeld Park, Quarry Road, Oxford",OX3 8SB,0,0,0
997140,The Oxford Wine Cafe,Restaurant/Cafe/Canteen,"32 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HU,0,0,0
1567232,The Oxford Wine Cafe (Jericho) Ltd T/A The Oxford Wine Cella,Restaurant/Cafe/Canteen,"108 High Street, Oxford, Oxfordshire",OX1 4BW,0,0,0
1401893,The Paper Boat Cafe Ltd,Restaurant/Cafe/Canteen,"Old Toll House, Folly Bridge, Oxford",OX1 4LB,0,5,0
1285798,The Paste Tree,Restaurant/Cafe/Canteen,"Unit 4, Raja Court, 116 Cowley Road",OX4 1JE,0,0,0
621602,The Perch,Restaurant/Cafe/Canteen,"The Perch Public House, Binsey Lane, Oxford",OX2 0NG,0,0,0
268977,The Porch,Restaurant/Cafe/Canteen,"139 Magdalen Road, Oxford, Oxfordshire",OX4 1RL,0,0,0
268526,The Rice Box,Restaurant/Cafe/Canteen,"178 Cowley Road, Oxford, Oxfordshire",OX4 1UE,5,5,5
268721,The Rose,Restaurant/Cafe/Canteen,"51 High Street, Oxford, Oxfordshire",OX1 4AS,0,5,5
1718993,The Rowing Club Bar And Cafe - City Of Oxford Rowing Club,Restaurant/Cafe/Canteen,"City Of Oxford Rowing Club, Meadow Lane, Oxford",OX4 4BL,5,5,5
1782652,The Sandwich Shop,Restaurant/Cafe/Canteen,"125 Cowley Road, Oxford, Oxfordshire",OX4 1HU,10,0,20
1497565,The Spires Cafe,Restaurant/Cafe/Canteen,"99 Gloucester Green, Oxford, Oxfordshire",OX1 2DF,0,5,5
269449,The Standard,Restaurant/Cafe/Canteen,"117 Walton Street, Oxford, Oxfordshire",OX2 6AJ,0,5,0
1603535,The Steamhouse,Restaurant/Cafe/Canteen,"20 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HP,0,0,0
701770,The Story Museum,Restaurant/Cafe/Canteen,"Rochester House, 42 Pembroke Street, Oxford",OX1 1BP,0,5,5
268737,The Vaults And Garden Cafe,Restaurant/Cafe/Canteen,"University Church Of St Mary The Virgin, High Street, Oxford",OX1 4AH,5,5,0
731308,The White Rabbit,Restaurant/Cafe/Canteen,"21 Friars Entry, Oxford, Oxfordshire",OX1 2BY,0,5,0
269181,Theatres Cafe Level 1,Restaurant/Cafe/Canteen,"John Radcliffe Hospital, Headley Way, Oxford",OX3 9DU,0,5,0
1688275,Thejus Eats,Restaurant/Cafe/Canteen,"59 Westlands Drive, Oxford, Oxfordshire",OX3 9QS,5,0,10
1700508,Theo's,Restaurant/Cafe/Canteen,"12 Broad Street, Oxford, Oxfordshire",OX1 3AS,0,0,0
638383,Thirsty Meeples Board Game Cafe,Restaurant/Cafe/Canteen,"99 Gloucester Green, Oxford, Oxfordshire",OX1 2DF,0,0,0
1738495,Three Thousand Restaurant,Restaurant/Cafe/Canteen,"6 - 8 St Michael's Street, Oxford, Oxfordshire",OX1 2DU,5,0,5
1794042,Tiny Sip,Restaurant/Cafe/Canteen,"35 St Clement's Street, Oxford, Oxfordshire",OX4 1AB,N/A,N/A,N/A
1519427,Tops Pizza Oxford,Restaurant/Cafe/Canteen,"148 Cowley Road, Oxford, Oxfordshire",OX4 1JJ,0,0,5
1208424,Tortilla,Restaurant/Cafe/Canteen,"53A Cornmarket Street, Oxford, Oxfordshire",OX1 3HB,0,0,0
668852,Town Hall Cafe,Restaurant/Cafe/Canteen,"Town Hall, St Aldate's, Oxford",OX1 1BX,0,0,0
1273433,Tree Artisan Cafe LTD,Restaurant/Cafe/Canteen,"3 Little Clarendon Street, Oxford, Oxfordshire",OX1 2HP,5,5,5
1268492,Tree Hotel Bar,Restaurant/Cafe/Canteen,"Tree Hotel, 63 Church Way, Oxford",OX4 4EY,0,0,0
269140,Tri Service Kitchen,Restaurant/Cafe/Canteen,"Falklands House, Oxpens Road, Oxford",OX1 1RX,0,5,0
